-36628,0
-36695,0
-36775,0
-36860,0
-36926,0
-36995,0
-37079,0
-37158,0
-37233,0
-37298,0
-37344,0
-37366,0
-37355,0
-37309,0
-37241,0
-37166,0
-37086,0
-37022,0
-36986,0
-36975,0
-37000,0
-37045,0
-37091,0
-37125,0
-37134,0
-37119,0
-37087,0
-37047,0
-37013,0
-36982,0
-36962,0
-36960,0
-36967,0
-36989,0
-37012,0
-37026,0
-37037,0
-37041,0
-37039,0
-37031,0
-37021,0
-37017,0
-37014,0
-37018,0
-37031,0
-37061,0
-37110,0
-37171,0
-37254,0
-37346,0
-37426,0
-37487,0
-37524,0
-37527,0
-37485,0
-37406,0
-37296,0
-37158,0
-37019,0
-36880,0
-36736,0
-36597,0
-36471,0
-36363,0
-36272,0
-36207,0
-36169,0
-36159,0
-36169,0
-36191,0
-36238,0
-36304,0
-36378,0
-36459,0
-36540,0
-36630,0
-36733,0
-36829,0
-36910,0
-36985,0
-37057,0
-37137,0
-37228,0
-37309,0
-37373,0
-37431,0
-37465,0
-37471,0
-37462,0
-37438,0
-37410,0
-37378,0
-37342,0
-37308,0
-37271,0
-37237,0
-37193,0
-37119,0
-37045,0
-36980,0
-36908,0
-36833,0
-36768,0
-36729,0
-36722,0
-36733,0
-36757,0
-36791,0
-36831,0
-36890,0
-36938,0
-36959,0
-36976,0
-36964,0
-36939,0
-36933,0
-36938,0
-36962,0
-36987,0
-37006,0
-37038,0
-37062,0
-37080,0
-37097,0
-37103,0
-37111,0
-37113,0
-37111,0
-37129,0
-37152,0
-37183,0
-37225,0
-37259,0
-37299,0
-37339,0
-37358,0
-37367,0
-37370,0
-37352,0
-37330,0
-37317,0
-37289,0
-37250,0
-37221,0
-37187,0
-37159,0
-37136,0
-37116,0
-37100,0
-37072,0
-37049,0
-37034,0
-37025,0
-37021,0
-37018,0
-37032,0
-37057,0
-37086,0
-37113,0
-37140,0
-37172,0
-37173,0
-37165,0
-37155,0
-37131,0
-37116,0
-37084,0
-37049,0
-37022,0
-36983,0
-36954,0
-36917,0
-36875,0
-36832,0
-36772,0
-36710,0
-36658,0
-36621,0
-36590,0
-36583,0
-36602,0
-36632,0
-36674,0
-36718,0
-36769,0
-36830,0
-36896,0
-36953,0
-36995,0
-37041,0
-37089,0
-37128,0
-37173,0
-37222,0
-37254,0
-37282,0
-37296,0
-37285,0
-37281,0
-37281,0
-37279,0
-37280,0
-37280,0
-37293,0
-37311,0
-37311,0
-37291,0
-37259,0
-37206,0
-37132,0
-37052,0
-36959,0
-36882,0
-36826,0
-36773,0
-36748,0
-36736,0
-36730,0
-36734,0
-36736,0
-36757,0
-36780,0
-36799,0
-36815,0
-36828,0
-36857,0
-36889,0
-36929,0
-36974,0
-37014,0
-37059,0
-37104,0
-37147,0
-37193,0
-37243,0
-37282,0
-37305,0
-37320,0
-37322,0
-37314,0
-37297,0
-37271,0
-37232,0
-37187,0
-37139,0
-37102,0
-37068,0
-37018,0
-36981,0
-36948,0
-36906,0
-36873,0
-36841,0
-36816,0
-36803,0
-36795,0
-36789,0
-36793,0
-36808,0
-36814,0
-36815,0
-36820,0
-36828,0
-36840,0
-36857,0
-36880,0
-36901,0
-36921,0
-36947,0
-36970,0
-36981,0
-36981,0
-36976,0
-36967,0
-36953,0
-36933,0
-36934,0
-36942,0
-36935,0
-36938,0
-36944,0
-36945,0
-36946,0
-36940,0
-36957,0
-36984,0
-37007,0
-37030,0
-37053,0
-37091,0
-37126,0
-37164,0
-37200,0
-37216,0
-37242,0
-37271,0
-37294,0
-37317,0
-37322,0
-37323,0
-37325,0
-37320,0
-37306,0
-37277,0
-37226,0
-37169,0
-37115,0
-37043,0
-36957,0
-36873,0
-36794,0
-36736,0
-36696,0
-36668,0
-36674,0
-36694,0
-36698,0
-36705,0
-36721,0
-36735,0
-36745,0
-36755,0
-36769,0
-36783,0
-36809,0
-36850,0
-36876,0
-36898,0
-36930,0
-36964,0
-37001,0
-37026,0
-37049,0
-37076,0
-37095,0
-37122,0
-37149,0
-37175,0
-37211,0
-37251,0
-37279,0
-37288,0
-37289,0
-37272,0
-37236,0
-37188,0
-37129,0
-37088,0
-37045,0
-36989,0
-36948,0
-36898,0
-36855,0
-36835,0
-36814,0
-36813,0
-36828,0
-36852,0
-36891,0
-36929,0
-36972,0
-37018,0
-37066,0
-37122,0
-37175,0
-37222,0
-37265,0
-37302,0
-37329,0
-37326,0
-37294,0
-37240,0
-37169,0
-37067,0
-36929,0
-36786,0
-36649,0
-36500,0
-36359,0
-36243,0
-36141,0
-36070,0
-36024,0
-35998,0
-36013,0
-36060,0
-36153,0
-36295,0
-36472,0
-36681,0
-36908,0
-37151,0
-37385,0
-37593,0
-37773,0
-37897,0
-37977,0
-38007,0
-37972,0
-37900,0
-37787,0
-37649,0
-37515,0
-37379,0
-37251,0
-37155,0
-37092,0
-37039,0
-37001,0
-36980,0
-36968,0
-36961,0
-36944,0
-36925,0
-36925,0
-36930,0
-36941,0
-36968,0
-37006,0
-37048,0
-37091,0
-37141,0
-37180,0
-37204,0
-37232,0
-37250,0
-37250,0
-37244,0
-37233,0
-37229,0
-37227,0
-37216,0
-37202,0
-37178,0
-37159,0
-37150,0
-37141,0
-37144,0
-37142,0
-37127,0
-37126,0
-37128,0
-37126,0
-37135,0
-37136,0
-37110,0
-37063,0
-36985,0
-36880,0
-36762,0
-36625,0
-36501,0
-36384,0
-36269,0
-36199,0
-36160,0
-36141,0
-36155,0
-36192,0
-36263,0
-36350,0
-36430,0
-36521,0
-36619,0
-36728,0
-36849,0
-36954,0
-37051,0
-37136,0
-37212,0
-37287,0
-37341,0
-37380,0
-37413,0
-37429,0
-37428,0
-37408,0
-37381,0
-37344,0
-37303,0
-37266,0
-37224,0
-37186,0
-37151,0
-37129,0
-37128,0
-37111,0
-37084,0
-37066,0
-37050,0
-37041,0
-37025,0
-37018,0
-37025,0
-37027,0
-37041,0
-37058,0
-37075,0
-37114,0
-37149,0
-37180,0
-37219,0
-37248,0
-37266,0
-37283,0
-37300,0
-37304,0
-37281,0
-37238,0
-37183,0
-37113,0
-37031,0
-36946,0
-36864,0
-36791,0
-36744,0
-36727,0
-36731,0
-36769,0
-36822,0
-36879,0
-36954,0
-37034,0
-37125,0
-37210,0
-37273,0
-37347,0
-37413,0
-37457,0
-37481,0
-37476,0
-37450,0
-37389,0
-37299,0
-37206,0
-37095,0
-36980,0
-36877,0
-36784,0
-36707,0
-36640,0
-36582,0
-36534,0
-36490,0
-36451,0
-36420,0
-36405,0
-36410,0
-36434,0
-36480,0
-36545,0
-36625,0
-36714,0
-36802,0
-36875,0
-36943,0
-37013,0
-37063,0
-37105,0
-37142,0
-37158,0
-37168,0
-37170,0
-37160,0
-37148,0
-37121,0
-37074,0
-37027,0
-36973,0
-36913,0
-36868,0
-36824,0
-36792,0
-36791,0
-36800,0
-36821,0
-36861,0
-36908,0
-36964,0
-37035,0
-37099,0
-37156,0
-37230,0
-37289,0
-37341,0
-37400,0
-37433,0
-37454,0
-37455,0
-37426,0
-37391,0
-37334,0
-37255,0
-37176,0
-37104,0
-37045,0
-36991,0
-36954,0
-36946,0
-36940,0
-36942,0
-36965,0
-36978,0
-36985,0
-37012,0
-37035,0
-37042,0
-37039,0
-37035,0
-37024,0
-37005,0
-36984,0
-36948,0
-36898,0
-36838,0
-36768,0
-36710,0
-36680,0
-36674,0
-36685,0
-36721,0
-36778,0
-36852,0
-36940,0
-37010,0
