open,label
-48060,0
-47930,0
-47812,0
-47683,0
-47569,0
-47492,0
-47458,0
-47488,0
-47546,0
-47661,0
-47855,0
-47962,0
-47956,0
-47937,0
-47885,0
-47816,0
-47737,0
-47598,0
-47433,0
-47266,0
-47118,0
-47069,0
-47089,0
-47101,0
-47120,0
-47196,0
-47351,0
-47509,0
-47596,0
-47731,0
-48030,0
-48353,0
-48584,0
-48759,0
-48868,0
-48893,0
-48852,0
-48808,0
-48848,0
-48925,0
-48962,0
-48977,0
-48968,0
-48927,0
-48892,0
-48872,0
-48859,0
-48831,0
-48714,0
-48597,0
-48599,0
-48583,0
-48516,0
-48471,0
-48392,0
-48272,0
-48106,0
-47928,0
-47839,0
-47779,0
-47675,0
-47588,0
-47529,0
-47468,0
-47420,0
-47376,0
-47324,0
-47284,0
-47221,0
-47194,0
-47263,0
-47307,0
-47344,0
-47447,0
-47527,0
-47569,0
-47553,0
-47457,0
-47393,0
-47373,0
-47362,0
-47424,0
-47516,0
-47581,0
-47671,0
-47792,0
-47927,0
-48033,0
-47998,0
-47916,0
-47934,0
-47953,0
-47953,0
-47967,0
-47941,0
-47929,0
-47929,0
-47901,0
-47940,0
-48035,0
-48111,0
-48160,0
-48177,0
-48222,0
-48320,0
-48402,0
-48462,0
-48556,0
-48632,0
-48715,0
-48887,0
-49007,0
-49043,0
-49072,0
-49028,0
-48961,0
-48925,0
-48906,0
-48963,0
-49042,0
-49102,0
-49220,0
-49363,0
-49468,0
-49503,0
-49443,0
-49325,0
-49179,0
-48964,0
-48719,0
-48529,0
-48352,0
-48217,0
-48175,0
-48128,0
-48068,0
-48007,0
-47924,0
-47885,0
-47867,0
-47827,0
-47806,0
-47749,0
-47620,0
-47502,0
-47452,0
-47498,0
-47576,0
-47546,0
-47489,0
-47524,0
-47563,0
-47640,0
-47803,0
-47953,0
-48072,0
-48112,0
-48055,0
-48053,0
-48167,0
-48365,0
-48604,0
-48778,0
-48846,0
-48863,0
-48824,0
-48736,0
-48666,0
-48557,0
-48413,0
-48320,0
-48187,0
-48048,0
-47987,0
-47902,0
-47804,0
-47729,0
-47639,0
-47548,0
-47403,0
-47218,0
-47137,0
-47182,0
-47287,0
-47437,0
-47584,0
-47731,0
-47907,0
-48013,0
-48098,0
-48232,0
-48301,0
-48327,0
-48372,0
-48383,0
-48396,0
-48411,0
-48400,0
-48424,0
-48465,0
-48495,0
-48538,0
-48531,0
-48486,0
-48504,0
-48601,0
-48750,0
-48882,0
-48908,0
-48898,0
-48933,0
-48943,0
-48956,0
-48998,0
-48989,0
-48974,0
-48977,0
-48955,0
-48945,0
-48885,0
-48721,0
-48534,0
-48340,0
-48167,0
-48076,0
-48030,0
-48008,0
-48021,0
-48029,0
-48057,0
-48126,0
-48141,0
-48155,0
-48259,0
-48364,0
-48454,0
-48532,0
-48563,0
-48617,0
-48657,0
-48628,0
-48623,0
-48631,0
-48575,0
-48446,0
-48245,0
-48041,0
-47905,0
-47776,0
-47670,0
-47653,0
-47622,0
-47576,0
-47575,0
-47550,0
-47504,0
-47430,0
-47342,0
-47326,0
-47308,0
-47266,0
-47279,0
-47286,0
-47305,0
-47410,0
-47542,0
-47671,0
-47782,0
-47804,0
-47818,0
-47903,0
-47954,0
-47967,0
-47977,0
-47938,0
-47898,0
-47875,0
-47880,0
-47963,0
-48043,0
-48110,0
-48253,0
-48432,0
-48594,0
-48768,0
-48961,0
-49127,0
-49228,0
-49271,0
-49345,0
-49475,0
-49541,0
-49562,0
-49588,0
-49520,0
-49370,0
-49217,0
-49092,0
-48989,0
-48812,0
-48585,0
-48440,0
-48358,0
-48271,0
-48217,0
-48230,0
-48288,0
-48341,0
-48340,0
-48319,0
-48283,0
-48128,0
-47968,0
-47954,0
-47976,0
-47963,0
-47893,0
-47799,0
-47831,0
-47944,0
-48035,0
-48124,0
-48173,0
-48179,0
-48205,0
-48209,0
-48149,0
-48078,0
-48028,0
-48042,0
-48120,0
-48137,0
-48140,0
-48223,0
-48296,0
-48306,0
-48234,0
-48124,0
-48097,0
-48083,0
-48009,0
-47942,0
-47893,0
-47896,0
-47986,0
-48081,0
-48164,0
-48310,0
-48475,0
-48664,0
-48860,0
-48926,0
-48981,0
-49142,0
-49269,0
-49328,0
-49324,0
-49244,0
-49146,0
-48988,0
-48807,0
-48756,0
-48749,0
-48661,0
-48526,0
-48352,0
-48203,0
-48086,0
-47897,0
-47739,0
-47701,0
-47672,0
-47661,0
-47698,0
-47723,0
-47774,0
-47818,0
-47803,0
-47803,0
-47773,0
-47655,0
-47547,0
-47463,0
-47391,0
-47403,0
-47479,0
-47581,0
-47689,0
-47735,0
-47780,0
-47859,0
-47832,0
-47710,0
-47637,0
-47649,0
-47760,0
-47960,0
-48183,0
-48451,0
-48745,0
-48991,0
-49213,0
-49423,0
-49602,0
-49739,0
-49774,0
-49701,0
-49586,0
-49419,0
-49256,0
-49146,0
-48966,0
-48751,0
-48558,0
-48328,0
-48144,0
-48027,0
-47980,0
-48012,0
-47958,0
-47795,0
-47631,0
-47466,0
-47316,0
-47225,0
-47198,0
-47255,0
-47355,0
-47368,0
-47348,0
-47403,0
-47448,0
-47497,0
-47576,0
-47639,0
-47724,0
-47782,0
-47801,0
-47874,0
-47969,0
-48053,0
-48131,0
-48142,0
-48102,0
-48098,0
-48124,0
-48179,0
-48274,0
-48342,0
-48441,0
-48616,0
-48728,0
-48782,0
-48835,0
-48821,0
-48744,0
-48603,0
-48409,0
-48245,0
-48055,0
-47820,0
-47635,0
-47484,0
-47377,0
-47315,0
-47214,0
-47173,0
-47238,0
-47244,0
-47218,0
-47242,0
-47252,0
-47284,0
-47326,0
-47343,0
-47401,0
-47430,0
-47421,0
-47491,0
-47595,0
-47689,0
-47811,0
-47946,0
-48073,0
-48166,0
-48179,0
-48152,0
-48109,0
-47992,0
-47894,0
-47897,0
-47901,0
-47921,0
-47976,0
-48001,0
-48019,0
-47977,0
-47889,0
-47912,0
-48021,0
-48123,0
-48193,0
-48202,0
-48221,0
-48300,0
-48388,0
-48490,0
-48588,0
-48583,0
-48559,0
-48588,0
-48536,0
-48436,0
-48395,0
-48402,0
-48455,0
-48474,0
-48456,0
-48493,0
-48542,0
-48571,0
-48636,0
-48736,0
-48802,0
-48798,0
-48740,0
-48711,0
-48767,0
-48831,0
-48871,0
-48906,0
-48887,0
-48886,0
-48972,0
-49037,0
-49006,0
-48849,0
-48605,0
-48409,0
-48266,0
-48117,0
-47960,0
-47814,0
-47722,0
-47693,0
-47677,0
-47633,0
-47549,0
-47435,0
-47391,0
-47475,0
-47592,0
-47710,0
-47816,0
-47873,0
-47954,0
-48055,0
-48109,0
-48133,0
-48137,0
-48192,0
-48348,0
-48547,0
-48781,0
-49006,0
-49090,0
-49051,0
-48973,0
-48830,0
-48692,0
-48636,0
-48580,0
-48530,0
-48526,0
-48571,0
-48698,0
-48809,0
-48816,0
-48758,0
-48621,0
-48435,0
-48276,0
-48148,0
-48110,0
-48212,0
-48375,0
-48517,0
-48583,0
-48528,0
-48471,0
-48505,0
-48546,0
-48606,0
-48659,0
-48621,0
-48564,0
-48523,0
-48524,0
-48638,0
-48782,0
-48849,0
-48868,0
-48849,0
-48813,0
-48797,0
-48776,0
-48794,0
-48875,0
-48887,0
-48814,0
-48723,0
-48585,0
-48477,0
-48428,0
-48354,0
-48301,0
-48268,0
-48200,0
-48150,0
-48100,0
-48002,0
-47852,0
-47632,0
-47376,0
-47150,0
-46989,0
-46917,0
-46924,0
-46950,0
-47025,0
-47147,0
-47183,0
-47146,0
-47135,0
-47148,0
-47215,0
-47328,0
-47451,0
-47614,0
-47772,0
-47891,0
-47996,0
-48076,0
-48138,0
-48183,0
-48190,0
-48187,0
-48188,0
-48159,0
-48187,0
-48288,0
-48333,0
-48388,0
-48477,0
-48477,0
-48409,0
-48329,0
-48282,0
-48276,0
-48213,0
-48116,0
-48070,0
-48006,0
-47872,0
-47781,0
-47784,0
-47817,0
-47815,0
-47730,0
-47685,0
-47754,0
-47792,0
-47802,0
-47815,0
-47777,0
-47733,0
-47688,0
-47675,0
-47741,0
-47787,0
-47808,0
-47896,0
-48020,0
-48138,0
-48234,0
-48252,0
-48190,0
-48111,0
-48094,0
-48261,0
-48559,0
-48749,0
-48837,0
-48938,0
-49042,0
-49126,0
-49120,0
-49044,0
-49032,0
-49074,0
-49079,0
-49010,0
-48884,0
-48787,0
-48771,0
-48760,0
-48707,0
-48643,0
-48545,0
-48438,0
-48327,0
-48141,0
-48023,0
-48032,0
-47987,0
-47905,0
-47888,0
-47983,0
-48165,0
-48274,0
-48273,0
-48291,0
-48383,0
-48501,0
-48590,0
-48641,0
-48715,0
-48806,0
-48820,0
-48836,0
-48924,0
-48945,0
-48885,0
-48814,0
-48715,0
-48621,0
-48541,0
-48433,0
-48304,0
-48144,0
-47992,0
-47923,0
-47874,0
-47786,0
-47703,0
-47667,0
-47697,0
-47725,0
-47678,0
-47653,0
-47684,0
-47684,0
-47703,0
-47779,0
-47849,0
-47904,0
-47930,0
-47959,0
-48072,0
-48205,0
-48295,0
-48386,0
-48473,0
-48542,0
-48613,0
-48701,0
-48828,0
-48958,0
-49024,0
-49105,0
-49249,0
-49387,0
-49553,0
-49747,0
-49875,0
-49915,0
-49841,0
-49686,0
-49543,0
-49385,0
-49207,0
-49048,0
-48895,0
-48759,0
-48638,0
-48496,0
-48344,0
-48184,0
-48022,0
-47952,0
-47953,0
-47882,0
-47780,0
-47726,0
-47682,0
-47634,0
-47567,0
-47504,0
-47475,0
-47414,0
-47327,0
-47299,0
-47322,0
-47325,0
-47291,0
-47255,0
-47274,0
-47349,0
-47372,0
-47399,0
-47508,0
-47604,0
-47712,0
-47834,0
-47915,0
-48001,0
-48055,0
-48107,0
-48203,0
-48239,0
-48217,0
-48180,0
-48115,0
-48064,0
-48058,0
-48113,0
-48209,0
-48279,0
-48269,0
-48252,0
-48292,0
-48299,0
-48286,0
-48304,0
-48294,0
-48255,0
-48207,0
-48183,0
-48212,0
-48221,0
-48183,0
-48144,0
-48090,0
-48022,0
-47975,0
-47948,0
-47944,0
-47952,0
-47929,0
-47937,0
-47975,0
-47937,0
-47884,0
-47833,0
-47750,0
-47708,0
-47671,0
-47608,0
-47554,0
-47459,0
-47312,0
-47169,0
-47041,0
-46925,0
-46848,0
-46806,0
-46834,0
-46934,0
-46990,0
-47049,0
-47156,0
-47210,0
-47279,0
-47391,0
-47472,0
-47542,0
-47571,0
-47604,0
-47736,0
-47877,0
-47967,0
-48032,0
-48077,0
-48128,0
-48219,0
-48325,0
-48419,0
-48478,0
-48467,0
-48473,0
-48550,0
-48609,0
-48673,0
-48757,0
-48785,0
-48795,0
-48805,0
-48797,0
-48797,0
-48774,0
-48738,0
-48769,0
-48837,0
-48893,0
-48940,0
-48957,0
-48965,0
-48952,0
-48863,0
-48783,0
-48733,0
-48633,0
-48534,0
-48468,0
-48409,0
-48375,0
-48338,0
-48302,0
-48323,0
-48345,0
-48348,0
-48379,0
-48390,0
-48356,0
-48317,0
-48279,0
-48273,0
-48274,0
-48210,0
-48163,0
-48182,0
-48188,0
-48214,0
-48276,0
-48308,0
-48323,0
-48312,0
-48295,0
-48326,0
-48341,0
-48329,0
-48352,0
-48379,0
-48404,0
-48416,0
-48405,0
-48423,0
-48426,0
-48371,0
-48376,0
-48444,0
-48455,0
-48445,0
-48464,0
-48498,0
-48574,0
-48671,0
-48779,0
-48920,0
-49007,0
-49032,0
-49076,0
-49114,0
-49129,0
-49135,0
-49115,0
-49119,0
-49123,0
-49061,0
-49013,0
-48999,0
-48933,0
-48848,0
-48785,0
-48701,0
-48605,0
-48493,0
-48358,0
-48260,0
-48175,0
-48078,0
-47988,0
-47902,0
-47828,0
-47764,0
-47738,0
-47778,0
-47802,0
-47744,0
-47715,0
-47742,0
-47728,0
-47734,0
-47753,0
-47721,0
-47699,0
-47654,0
-47604,0
-47603,0
-47546,0
-47435,0
-47356,0
-47292,0
-47278,0
-47325,0
-47396,0
-47529,0
-47679,0
-47781,0
-47942,0
-48165,0
-48321,0
-48459,0
-48597,0
-48683,0
-48760,0
-48785,0
-48769,0
-48769,0
-48711,0
-48610,0
-48536,0
-48463,0
-48382,0
-48297,0
-48196,0
-48134,0
-48100,0
-48003,0
-47943,0
-47922,0
-47832,0
-47765,0
-47717,0
-47649,0
-47618,0
-47570,0
-47546,0
-47622,0
-47711,0
-47801,0
-47912,0
-48004,0
-48100,0
-48205,0
-48286,0
-48369,0
-48415,0
-48364,0
-48306,0
-48282,0
-48218,0
-48161,0
-48129,0
-48082,0
-48049,0
-48024,0
-48041,0
-48136,0
-48200,0
-48228,0
-48286,0
-48342,0
-48406,0
-48470,0
-48496,0
-48545,0
-48582,0
-48535,0
-48527,0
-48553,0
-48491,0
-48402,0
-48317,0
-48223,0
-48151,0
-48061,0
-47996,0
-48011,0
-48018,0
-48034,0
-48102,0
-48159,0
-48204,0
-48251,0
-48290,0
-48365,0
-48441,0
-48452,0
-48460,0
-48484,0
-48463,0
-48425,0
-48390,0
-48344,0
-48277,0
-48165,0
-48082,0
-48071,0
-48055,0
-48027,0
-48002,0
-47964,0
-47932,0
-47904,0
-47878,0
-47889,0
-47886,0
-47816,0
-47787,0
-47808,0
-47793,0
-47779,0
-47754,0
-47692,0
-47634,0
-47575,0
-47550,0
-47569,0
-47582,0
-47600,0
-47650,0
-47747,0
-47879,0
-48008,0
-48126,0
-48238,0
-48341,0
-48394,0
-48459,0
-48581,0
-48645,0
-48690,0
-48759,0
-48787,0
-48802,0
-48779,0
-48723,0
-48702,0
-48681,0
-48650,0
-48654,0
-48660,0
-48650,0
-48650,0
-48657,0
-48685,0
-48691,0
-48605,0
-48519,0
-48463,0
-48378,0
-48316,0
-48283,0
-48246,0
-48195,0
-48100,0
-47997,0
-47928,0
-47856,0
-47769,0
-47699,0
-47672,0
-47684,0
-47722,0
-47799,0
-47919,0
-48013,0
-48038,0
-48096,0
-48215,0
-48293,0
-48346,0
-48391,0
-48401,0
-48410,0
-48396,0
-48376,0
-48383,0
-48327,0
-48230,0
-48192,0
-48167,0
-48135,0
-48119,0
-48092,0
-48093,0
-48114,0
-48079,0
-48084,0
-48142,0
-48149,0
-48172,0
-48222,0
-48269,0
-48339,0
-48374,0
-48400,0
-48471,0
-48527,0
-48571,0
-48627,0
-48666,0
-48690,0
-48712,0
-48752,0
-48828,0
-48879,0
-48845,0
-48827,0
-48856,0
-48848,0
-48854,0
-48870,0
-48835,0
-48787,0
-48713,0
-48659,0
-48670,0
-48651,0
-48587,0
-48516,0
-48429,0
-48349,0
-48286,0
-48226,0
-48183,0
-48150,0
-48079,0
-48038,0
-48068,0
-48074,0
-48073,0
-48083,0
-48070,0
-48068,0
-48055,0
-48042,0
-48066,0
-48039,0
-47967,0
-47933,0
-47907,0
-47861,0
-47790,0
-47704,0
-47660,0
-47644,0
-47614,0
-47643,0
-47739,0
-47820,0
-47929,0
-48077,0
-48212,0
-48343,0
-48427,0
-48472,0
-48551,0
-48606,0
-48606,0
-48608,0
-48589,0
-48534,0
-48465,0
-48373,0
-48303,0
-48219,0
-48037,0
-47889,0
-47807,0
-47701,0
-47637,0
-47598,0
-47550,0
-47534,0
-47508,0
-47515,0
-47590,0
-47631,0
-47650,0
-47706,0
-47777,0
-47866,0
-47956,0
-48014,0
-48073,0
-48100,0
-48069,0
-48087,0
-48155,0
-48185,0
-48204,0
-48229,0
-48254,0
-48293,0
-48323,0
-48370,0
-48449,0
-48488,0
-48506,0
-48545,0
-48570,0
-48575,0
-48559,0
-48530,0
-48531,0
-48529,0
-48461,0
-48424,0
-48424,0
-48374,0
-48361,0
-48382,0
-48383,0
-48396,0
-48370,0
-48354,0
-48390,0
-48389,0
-48367,0
-48357,0
-48336,0
-48307,0
-48284,0
-48274,0
-48284,0
-48267,0
-48175,0
-48134,0
-48171,0
-48178,0
-48205,0
-48235,0
-48224,0
-48216,0
-48189,0
-48173,0
-48192,0
-48174,0
-48104,0
-48034,0
-47984,0
-47947,0
-47911,0
-47866,0
-47845,0
-47828,0
-47766,0
-47755,0
-47795,0
-47788,0
-47785,0
-47813,0
-47852,0
-47910,0
-47947,0
-47975,0
-48015,0
-48015,0
-47996,0
-48005,0
-48000,0
-47971,0
-47946,0
-47924,0
-47962,0
-48011,0
-47974,0
-47981,0
-48043,0
-48062,0
-48111,0
-48182,0
-48239,0
-48301,0
-48313,0
-48336,0
-48432,0
-48489,0
-48491,0
-48499,0
-48503,0
-48512,0
-48546,0
-48603,0
-48688,0
-48739,0
-48707,0
-48701,0
-48737,0
-48730,0
-48702,0
-48632,0
-48517,0
-48401,0
-48262,0
-48148,0
-48081,0
-47990,0
-47878,0
-47793,0
-47736,0
-47708,0
-47705,0
-47708,0
-47759,0
-47831,0
-47848,0
-47895,0
-47974,0
-47990,0
-48006,0
-48028,0
-48042,0
-48082,0
-48092,0
-48098,0
-48127,0
-48111,0
-48085,0
-48086,0
-48073,0
-48029,0
-47959,0
-47893,0
-47875,0
-47864,0
-47806,0
-47782,0
-47821,0
-47828,0
-47840,0
-47870,0
-47870,0
-47874,0
-47872,0
-47891,0
-47971,0
-48022,0
-48039,0
-48072,0
-48095,0
-48106,0
-48110,0
-48090,0
-48088,0
-48068,0
-47980,0
-47945,0
-47969,0
-47963,1
-47980,1
-48030,1
-48208,1
-48846,1
-50591,1
-54704,1
-62778,1
-75993,1
-94325,1
-116046,1
-138335,1
-158742,1
-176095,1
-190098,1
-200199,1
-204719,1
-201224,1
-187870,1
-164206,1
-131485,1
-92446,1
-50057,1
-6725,1
35634,1
75237,1
109980,1
137726,1
156967,1
167141,1
168741,1
163102,1
151869,1
136538,1
118311,1
98253,1
77684,1
57950,1
39786,1
23362,1
8578,1
-4551,1
-15528,1
-23965,1
-30199,1
-35197,1
-40184,1
-46051,1
-53178,1
-61716,1
-71442,1
-81571,1
-90979,1
-98552,1
-103523,1
-105719,1
-105520,1
-103826,1
-101883,1
-100633,1
-100510,1
-101623,1
-103647,1
-106065,1
-108522,1
-111073,1
-114370,1
-118948,1
-124371,1
-129315,1
-132285,1
-132456,1
-130017,0
-125663,0
-120068,0
-113810,0
-107424,0
-101565,0
-96857,0
-93378,0
-90727,0
-88391,0
-85823,0
-82627,0
-78531,0
-73114,0
-65889,0
-56366,0
-44243,0
-29747,0
-13427,0
4094,0
22034,0
39278,0
54253,0
65166,0
70588,0
69678,0
62161,0
48564,0
30034,0
7960,0
-15977,0
-39991,0
-62363,0
-81523,0
-96445,0
-106658,0
-112025,0
-112713,0
-108985,0
-101259,0
-90378,0
-77550,0
-64272,0
-52103,0
-42137,0
-34819,0
-29972,0
-26793,0
-24412,0
-22445,0
-20943,0
-20308,0
-21070,0
-23641,0
-28269,0
-34852,0
-42898,0
-51765,0
-60717,0
-68921,0
-75597,0
-79996,0
-81554,0
-80173,0
-76074,0
-69811,0
-62241,0
-53993,0
-45443,0
-36998,0
-29049,0
-22174,0
-17112,0
-14363,0
-14181,0
-16428,0
-20428,0
-25307,0
-30087,0
-33802,0
-35834,0
-35889,0
-33994,0
-30486,0
-25761,0
-20386,0
-15137,0
-10629,0
-7473,0
-6537,0
-8765,0
-15071,0
-26004,0
-41364,0
-60331,0
-81608,0
-103547,0
-124527,0
-143044,0
-157667,0
-167385,0
-171815,0
-171155,0
-166114,0
-157517,0
-146149,0
-132839,0
-118121,0
-102366,0
-86154,0
-70123,0
-54973,0
-41364,0
-29588,0
-19584,0
-10925,0
-3048,0
4228,0
10704,0
16005,0
19650,0
21325,0
21071,0
19412,0
17415,0
16192,0
16275,0
17439,0
18655,0
18427,0
15651,0
10086,0
2387,0
-6292,0
-15065,0
-23546,0
-31696,0
-39641,0
-47156,0
-53517,0
-57952,0
-60001,0
-59870,0
-58418,0
-56650,0
-55498,0
-55621,0
-56928,0
-58752,0
-60361,0
-61175,0
-61165,0
-60848,0
-60821,0
-61519,0
-62863,0
-64321,0
-65363,0
-65598,0
-64920,0
-63681,0
-62590,0
-62475,0
-63992,0
-67266,0
-72006,0
-77872,0
-84349,0
-90930,0
-97402,0
-103524,0
-109053,0
-113728,0
-117022,0
-118204,0
-116212,0
-109808,0
-98334,0
-82261,0
-63242,0
-43536,0
-25028,0
-8643,0
5498,0
17569,0
27331,0
33834,0
36140,0
33941,0
27877,0
19753,0
11741,0
5371,0
1109,0
-1690,0
-4015,0
-6527,0
-9587,0
-13252,0
-17447,0
-22300,0
-28053,0
-34919,0
-42878,0
-51198,0
-58656,0
-64159,0
-66964,0
-67145,0
-65725,0
-64064,0
-63450,0
-64594,0
-67245,0
-70504,0
-73128,0
-74008,0
-72795,0
-69896,0
-66121,0
-62283,0
-58812,0
-55818,0
-53450,0
-52040,0
-52093,0
-53860,0
-56726,0
-59553,0
-61494,0
-62476,0
-63512,0
-66199,0
-71744,0
-80390,0
-91051,0
-101674,0
-110312,0
-115787,0
-117877,0
-117042,0
-113800,0
-108454,0
-101172,0
-92090,0
-81574,0
-70217,0
-58337,0
-46023,0
-33507,0
-21263,0
-10285,0
-1775,0
3563,0
5812,0
6063,0
6032,0
7115,0
9853,0
13816,0
17912,0
21067,0
22727,0
22939,0
22194,0
20868,0
18688,0
15061,0
9497,0
1862,0
-7370,0
-17531,0
-28222,0
-39359,0
-51036,0
-62914,0
-73934,0
-82700,0
-87898,0
-88887,0
-86169,0
-81272,0
-76164,0
-72456,0
-70749,0
-70781,0
-71980,0
-73700,0
-75611,0
-77827,0
-80466,0
-83629,0
-87293,0
-91124,0
-94664,0
-97228,0
-98071,0
-96972,0
-94372,0
-91197,0
-88496,0
-86835,0
-86092,0
-85698,0
-84914,0
-83246,0
-80586,0
-76734,0
-71368,0
-64280,0
-55396,0
-45117,0
-34293,0
-23837,0
-14496,0
-6434,0
693,0
7158,0
12958,0
17717,0
20739,0
21389,0
19270,0
14286,0
6869,0
-2197,0
-12002,0
-21338,0
-29040,0
-34422,0
-37254,0
-37990,0
-37693,0
-37504,0
-38295,0
-40138,0
-42179,0
-43321,0
-42838,0
-40826,0
-38309,0
-36668,0
-37040,0
-40021,0
-45502,0
-52971,0
-61814,0
-71113,0
-79799,0
-86919,0
-91541,0
-92994,0
-91008,0
-85778,0
-78299,0
-70164,0
-63027,0
-58136,0
-55668,0
-54700,0
-53942,0
-52449,0
-50142,0
-47780,0
-46351,0
-46864,0
-50234,0
-56812,0
-66381,0
-78229,0
-91010,0
-103108,0
-112941,0
-119178,0
-121111,0
-118553,0
-111671,0
-101022,0
-87322,0
-71304,0
-53690,0
-35118,0
-16286,0
1916,0
18427,0
31916,0
40941,0
44621,0
42824,0
36077,0
25668,0
13201,0
160,0
-12291,0
-23649,0
-33821,0
-42804,0
-50778,0
-57876,0
-64056,0
-69134,0
-72686,0
-74239,0
-73517,0
-70463,0
-65484,0
-59453,0
-53224,0
-47588,0
-43250,0
-40530,0
-39507,0
-40152,0
-42351,0
-46017,0
-50811,0
-56017,0
-60838,0
-64449,0
-66105,0
-65365,0
-62138,0
-56753,0
-49840,0
-42038,0
-34062,0
-26794,0
-20974,0
-17221,0
-15965,0
-17052,0
-19875,0
-23624,0
-27621,0
-31884,0
-36999,0
-43645,0
-52192,0
-62146,0
-72075,0
-80223,0
-85223,0
-86639,0
-85036,0
-81436,0
-76842,0
-71953,0
-66936,0
-61880,0
-57371,0
-54217,0
-53158,0
-54539,0
-57941,0
-62583,0
-67598,0
-72183,0
-75923,0
-78500,0
-79573,0
-79032,0
-77043,0
-74130,0
-71036,0
-68315,0
-66318,0
-65199,0
-64715,0
-64539,0
-64474,0
-64254,0
-63635,0
-62323,0
-59793,0
-55496,0
-48924,0
-39756,0
-28178,0
-14843,0
-747,0
12885,0
24815,0
